p_inf,num_tests,test_functions,i,cnt,tp,tn,fp,fn,tkn_max,tkn_mean,tkn_std
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",19,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",20,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",21,10,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",22,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",23,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",24,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",25,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",26,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",27,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",28,11,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",29,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",30,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",31,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",32,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",33,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",34,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",0,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",1,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",2,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",3,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",4,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",5,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",6,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",7,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",8,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",9,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",10,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",11,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",12,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",13,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",14,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",15,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",16,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",17,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",18,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",19,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",20,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",21,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",22,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",23,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",24,12,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",25,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",26,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",27,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",28,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",29,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",30,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",31,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",32,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",33,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9996,specificity=0.9996",34,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",0,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",1,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",2,10,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",3,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",4,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",5,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",6,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",7,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",8,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",9,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",10,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",11,11,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",12,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",13,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",14,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",15,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",16,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",17,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",18,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",19,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",20,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",21,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",22,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",23,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",24,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",25,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",26,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",27,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",28,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",29,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",30,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",31,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",32,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",33,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9997,specificity=0.9997",34,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",0,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",1,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",2,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",3,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",4,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",5,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",6,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",7,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",8,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",9,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",10,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",11,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",12,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",13,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",14,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",15,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",16,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",17,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",18,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",19,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",20,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",21,11,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",22,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",23,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",24,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",25,11,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",26,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",27,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",28,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",29,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",30,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",31,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",32,11,1,692,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",33,1,0,693,0,0,1,1,0.0
0.0001,35,"sensitivity=0.9998,specificity=0.9998",34,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",0,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",1,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",2,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",3,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",4,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",5,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",6,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",7,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",8,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",9,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",10,11,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",11,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",12,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",13,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",14,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",15,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",16,10,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",17,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",18,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",19,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",20,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",21,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",22,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",23,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",24,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",25,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",26,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",27,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",28,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",29,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",30,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",31,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",32,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",33,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",34,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",35,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",36,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",37,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",38,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",39,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",40,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",41,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",42,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",43,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",44,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",45,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",46,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",47,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",48,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",49,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",50,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",51,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",52,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",53,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",54,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",55,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",56,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",57,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",58,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.999,specificity=0.999",59,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",0,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",1,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",2,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",3,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",4,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",5,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",6,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",7,11,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",8,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",9,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",10,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",11,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",12,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",13,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",14,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",15,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",16,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",17,10,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",18,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",19,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",20,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",21,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",22,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",23,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",24,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",25,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",26,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",27,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",28,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",29,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",30,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",31,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",32,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",33,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",34,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",35,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",36,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",37,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",38,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",39,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",40,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",41,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",42,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",43,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",44,11,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",45,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",46,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",47,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",48,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",49,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",50,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",51,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",52,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",53,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",54,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",55,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",56,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",57,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",58,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9991,specificity=0.9991",59,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",0,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",1,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",2,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",3,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",4,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",5,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",6,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",7,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",8,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",9,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",10,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",11,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",12,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",13,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",14,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",15,10,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",16,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",17,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",18,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",19,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",20,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",21,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",22,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",23,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",24,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",25,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",26,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",27,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",28,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",29,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",30,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",31,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",32,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",33,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",34,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",35,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",36,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",37,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",38,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",39,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",40,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",41,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",42,10,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",43,10,1,692,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",44,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",45,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",46,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",47,1,0,693,0,0,1,1,0.0
0.0001,60,"sensitivity=0.9992,specificity=0.9992",48,1,0,693,0,0,1,1,0.0
